epoch,loss,auc,val_loss,val_auc
0,0.7047424271702767,0.540925295075295,0.7349277019500733,0.4635674741924741
1,0.7349320612847805,0.5176544787121709,0.7325943440198899,0.5638873626373627
2,0.6317933849990368,0.5080295150006688,0.6504598587751389,0.349829908653438
3,0.6449382685124874,0.4623667478354979,0.6355262666940689,0.40305111555111556
4,0.6333152160048485,0.51849703127393,0.6424678534269332,0.48954707573128625
